transaction_id,transaction_date,description,category,transaction_type,amount,payment_method
315,2025-11-13,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,238085.0,Transfer Bank
316,2025-11-07,Makanan & Minuman,Makanan & Minuman,Pengeluaran,330346.0,Kartu Debit
317,2025-11-26,Jajan,Makanan & Minuman,Pengeluaran,69264.0,Kartu Kredit
318,2025-11-22,Spotify Premium,Pembayaran Langganan,Pengeluaran,29936.0,Kartu Debit
319,2025-11-22,Makan malam restoran,Makanan & Minuman,Pengeluaran,359235.0,Kartu Debit
320,2025-11-14,Tagihan internet,Pulsa & Internet,Pengeluaran,107295.0,Kartu Debit
321,2025-11-28,Tiket KRL,Transportasi,Pengeluaran,54974.0,Tunai
322,2025-11-28,Pembayaran Langganan,Pembayaran Langganan,Pengeluaran,54616.0,Kartu Debit
323,2025-11-02,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50163.0,E-Wallet
324,2025-12-05,Gaji bulanan,Gaji,Pemasukan,6314412.0,E-Wallet
325,2025-12-26,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,128144.0,Kartu Debit
326,2025-12-25,Bonus,Gaji,Pemasukan,2973547.0,E-Wallet
327,2025-12-07,Bayar kos,Tempat Tinggal,Pengeluaran,958402.0,Tunai
328,2025-12-28,Bayar kos,Tempat Tinggal,Pengeluaran,839401.0,Kartu Debit
329,2025-12-03,Ojek online,Transportasi,Pengeluaran,81526.0,E-Wallet
330,2025-12-29,Bayar kos,Tempat Tinggal,Pengeluaran,910051.0,Tunai
331,2025-12-03,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,309132.0,Tunai
332,2025-12-23,Langganan streaming,Hiburan,Pengeluaran,32480.0,Kartu Kredit
333,2025-12-09,Pulsa prabayar,Pulsa & Internet,Pengeluaran,126329.0,Kartu Debit
334,2025-12-18,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,217415.0,Transfer Bank
335,2025-12-07,Pakaian baru,Belanja Bulanan,Pengeluaran,359961.0,E-Wallet
336,2025-12-14,Taksi,Transportasi,Pengeluaran,12511.0,Tunai
337,2025-12-17,Liburan,Hiburan,Pengeluaran,439529.0,Kartu Kredit
338,2025-12-21,Taksi,Transportasi,Pengeluaran,54890.0,Transfer Bank
339,2025-12-26,Liburan,Hiburan,Pengeluaran,420538.0,Kartu Debit
340,2025-12-12,Paket data,Pulsa & Internet,Pengeluaran,52237.0,Kartu Kredit
341,2025-12-20,Tagihan internet,Pulsa & Internet,Pengeluaran,94894.0,E-Wallet
342,2025-12-12,Netflix,Pembayaran Langganan,Pengeluaran,26555.0,E-Wallet
343,2025-12-09,Bensin,Transportasi,Pengeluaran,54468.0,Tunai
344,2025-12-30,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51733.0,E-Wallet
345,2025-12-30,Cloud storage,Pembayaran Langganan,Pengeluaran,52020.0,Kartu Kredit
346,2025-12-21,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,388121.0,Kartu Debit
347,2025-12-22,Pakaian baru,Belanja Bulanan,Pengeluaran,223709.0,Transfer Bank
348,2025-12-09,Gym membership,Pembayaran Langganan,Pengeluaran,200294.0,Transfer Bank
349,2025-12-18,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,138650.0,Kartu Debit
350,2025-12-21,Gym membership,Pembayaran Langganan,Pengeluaran,200432.0,Transfer Bank
351,2025-12-25,Beli makan siang,Makanan & Minuman,Pengeluaran,134900.0,Kartu Debit
352,2025-12-17,Cloud storage,Pembayaran Langganan,Pengeluaran,54743.0,Transfer Bank
353,2025-12-03,Beli makan siang,Makanan & Minuman,Pengeluaran,131301.0,Transfer Bank
354,2025-12-18,Paket data,Pulsa & Internet,Pengeluaran,113371.0,Transfer Bank
355,2025-12-10,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,70379.0,E-Wallet
356,2025-12-14,Makan malam restoran,Makanan & Minuman,Pengeluaran,250008.0,E-Wallet
357,2025-12-11,Bayar kos,Tempat Tinggal,Pengeluaran,926296.0,E-Wallet
358,2026-01-22,Gaji bulanan,Hiburan,Pemasukan,6063194.0,Kartu Debit
359,2026-01-18,Gaji bulanan,Gaji,Pemasukan,6224847.0,Transfer Bank
360,2026-01-06,Ojek online,Transportasi,Pengeluaran,29037.0,Kartu Debit
361,2026-01-13,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,319061.0,E-Wallet
362,2026-01-03,Tiket bioskop,Hiburan,Pengeluaran,31682.0,E-Wallet
363,2026-01-12,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,91382.0,E-Wallet
364,2026-01-16,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,192714.0,Kartu Debit
365,2026-01-25,Beli makan siang,Makanan & Minuman,Pengeluaran,170839.0,E-Wallet
366,2026-01-23,Konser,Hiburan,Pengeluaran,335137.0,Kartu Debit
367,2026-01-03,Spotify Premium,Pembayaran Langganan,Pengeluaran,20814.0,E-Wallet
368,2026-01-20,Spotify Premium,Pembayaran Langganan,Pengeluaran,25474.0,Transfer Bank
369,2026-01-19,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50303.0,E-Wallet
370,2026-01-05,Pulsa prabayar,Pulsa & Internet,Pengeluaran,120148.0,Kartu Debit
372,2026-01-24,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,136906.0,Transfer Bank
373,2026-01-26,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,147764.0,Kartu Debit
374,2026-01-15,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50061.0,Transfer Bank
375,2026-01-08,Pakaian baru,Belanja Bulanan,Pengeluaran,368787.0,Transfer Bank
376,2026-01-21,Pulsa prabayar,Pulsa & Internet,Pengeluaran,89756.0,Kartu Debit
377,2026-01-14,Tiket KRL,Transportasi,Pengeluaran,28069.0,Kartu Debit
378,2026-01-27,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,212060.0,Kartu Kredit
379,2026-01-09,Service AC kos,Tempat Tinggal,Pengeluaran,50633.0,E-Wallet
380,2026-01-01,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,269891.0,E-Wallet
381,2026-01-01,Pulsa prabayar,Pulsa & Internet,Pengeluaran,78392.0,Kartu Debit
382,2026-01-26,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,352259.0,Transfer Bank
383,2026-01-17,Tiket bioskop,Hiburan,Pengeluaran,41695.0,Kartu Debit
384,2026-01-20,Ojek online,Transportasi,Pengeluaran,66821.0,Kartu Debit
385,2026-01-07,Bayar kos,Tempat Tinggal,Pengeluaran,813952.0,E-Wallet
386,2026-01-23,Tiket KRL,Transportasi,Pengeluaran,62575.0,Kartu Debit
387,2026-01-10,Langganan streaming,Hiburan,Pengeluaran,36339.0,Kartu Kredit
388,2026-01-20,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,291596.0,Kartu Debit
389,2026-01-07,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,125438.0,Kartu Debit
390,2026-01-19,Pakaian baru,Belanja Bulanan,Pengeluaran,273295.0,E-Wallet
391,2026-01-10,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,226321.0,Kartu Debit
392,2026-01-10,Bensin,Transportasi,Pengeluaran,82557.0,Transfer Bank
394,2026-01-08,Ojek online,Transportasi,Pengeluaran,71355.0,Lainnya
395,2026-01-05,Spotify Premium,Pembayaran Langganan,Pengeluaran,23210.0,Kartu Kredit
396,2026-01-01,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,274776.0,Kartu Kredit
397,2026-01-24,Tagihan internet,Pulsa & Internet,Pengeluaran,147627.0,Transfer Bank
398,2026-01-26,Pakaian baru,Belanja Bulanan,Pengeluaran,334764.0,E-Wallet
399,2026-01-08,Liburan,Hiburan,Pengeluaran,468097.0,E-Wallet
400,2026-01-30,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,255588.0,Kartu Debit
401,2026-01-03,Tiket KRL,Transportasi,Pengeluaran,24830.0,Tunai
402,2026-01-07,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,60324.0,Kartu Debit
403,2026-01-28,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,476256.0,Transfer Bank
404,2026-01-09,Pakaian baru,Belanja Bulanan,Pengeluaran,282442.0,Transfer Bank
405,2026-01-23,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,117654.0,Kartu Debit
406,2026-01-05,Tagihan internet,Pulsa & Internet,Pengeluaran,61488.0,Kartu Kredit
407,2026-01-05,Beli makan siang,Makanan & Minuman,Pengeluaran,56720.0,Transfer Bank
408,2026-01-20,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,65473.0,Transfer Bank
410,2026-01-09,Tiket bioskop,Hiburan,Pengeluaran,49174.0,Kartu Kredit
411,2026-01-11,Pulsa prabayar,Pulsa & Internet,Pengeluaran,140476.0,Kartu Kredit
412,2026-01-14,Cloud storage,Pembayaran Langganan,Pengeluaran,54196.0,Transfer Bank
413,2026-01-10,Gym membership,Pembayaran Langganan,Pengeluaran,200826.0,Kartu Debit
414,2026-01-09,Konser,Hiburan,Pengeluaran,379461.0,Kartu Debit
415,2026-01-27,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,151103.0,E-Wallet
416,2026-01-27,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,250837.0,E-Wallet
417,2026-01-16,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,379086.0,E-Wallet
418,2026-02-03,Gaji bulanan,Gaji,Pemasukan,6075275.0,Transfer Bank
419,2026-02-16,Transfer teman,Transfer Teman/Keluarga,Pemasukan,246665.0,Kartu Debit
420,2026-02-12,Makan malam restoran,Makanan & Minuman,Pengeluaran,366877.0,Tunai
421,2026-02-20,Taksi,Transportasi,Pengeluaran,53920.0,Tunai
3504,2026-02-25,Pulsa prabayar,Pulsa & Internet,Pengeluaran,146839.0,Kartu Kredit
423,2026-02-03,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,257725.0,E-Wallet
424,2026-02-01,Pulsa prabayar,Pulsa & Internet,Pengeluaran,147042.0,Kartu Kredit
425,2026-02-16,Netflix,Pembayaran Langganan,Pengeluaran,27632.0,Kartu Debit
426,2026-02-08,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,390479.0,Tunai
427,2026-02-14,Belanja dapur,Makanan & Minuman,Pengeluaran,468567.0,Tunai
428,2026-02-09,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50936.0,Tunai
429,2026-02-21,Pulsa prabayar,Pulsa & Internet,Pengeluaran,108667.0,Kartu Debit
430,2026-02-17,Netflix,Pembayaran Langganan,Pengeluaran,22947.0,E-Wallet
431,2026-02-16,Pulsa prabayar,Pulsa & Internet,Pengeluaran,67277.0,Kartu Debit
432,2026-02-27,Taksi,Transportasi,Pengeluaran,85162.0,Transfer Bank
433,2026-02-24,Tagihan internet,Pulsa & Internet,Pengeluaran,66782.0,Kartu Debit
434,2026-02-22,Bayar kos,Tempat Tinggal,Pengeluaran,903136.0,Kartu Debit
435,2026-02-24,Paket data,Pulsa & Internet,Pengeluaran,77170.0,Lainnya
436,2026-02-24,Konser,Hiburan,Pengeluaran,336433.0,Transfer Bank
437,2026-02-05,Cloud storage,Pembayaran Langganan,Pengeluaran,51019.0,E-Wallet
438,2026-02-16,Transfer Teman/Keluarga,Transfer Teman/Keluarga,Pengeluaran,123696.0,Kartu Debit
439,2026-02-01,Belanja dapur,Makanan & Minuman,Pengeluaran,457114.0,Kartu Debit
440,2026-02-25,Langganan streaming,Hiburan,Pengeluaran,46661.0,E-Wallet
441,2026-02-04,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,332066.0,Transfer Bank
442,2026-02-11,Pulsa prabayar,Pulsa & Internet,Pengeluaran,133152.0,Transfer Bank
443,2026-02-26,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,302653.0,Tunai
444,2026-02-06,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,204007.0,E-Wallet
445,2026-03-25,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,86478.0,Kartu Debit
446,2026-03-18,Bonus,Gaji,Pemasukan,2098428.0,E-Wallet
447,2026-03-18,Transfer teman,Transfer Teman/Keluarga,Pemasukan,132118.0,Kartu Debit
448,2026-03-29,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,247933.0,Transfer Bank
449,2026-03-23,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,212912.0,Kartu Kredit
450,2026-03-13,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50755.0,E-Wallet
451,2026-03-09,Service AC kos,Tempat Tinggal,Pengeluaran,50304.0,Kartu Debit
452,2026-03-21,Kopi,Makanan & Minuman,Pengeluaran,37748.0,Tunai
453,2026-03-27,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,128940.0,E-Wallet
454,2026-03-14,Service AC kos,Tempat Tinggal,Pengeluaran,51660.0,Tunai
455,2026-03-21,Liburan,Hiburan,Pengeluaran,347295.0,E-Wallet
456,2026-03-12,Paket data,Pulsa & Internet,Pengeluaran,115305.0,Kartu Debit
457,2026-03-05,Pakaian baru,Belanja Bulanan,Pengeluaran,454327.0,E-Wallet
458,2026-03-06,Konser,Hiburan,Pengeluaran,343516.0,Transfer Bank
459,2026-04-29,Gaji bulanan,Gaji,Pemasukan,6069922.0,E-Wallet
460,2026-04-09,Gaji bulanan,Gaji,Pemasukan,6260292.0,E-Wallet
461,2026-04-02,Transfer teman,Transfer Teman/Keluarga,Pemasukan,147069.0,E-Wallet
462,2026-04-17,Belanja dapur,Makanan & Minuman,Pengeluaran,675978.0,E-Wallet
463,2026-04-15,Taksi,Transportasi,Pengeluaran,73251.0,Transfer Bank
3505,2026-04-16,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,485795.0,Kartu Kredit
465,2026-04-21,Liburan,Hiburan,Pengeluaran,321527.0,E-Wallet
466,2026-04-29,Jajan,Makanan & Minuman,Pengeluaran,59150.0,Tunai
468,2026-04-18,Netflix,Makanan & Minuman,Pengeluaran,29652.0,Kartu Kredit
469,2026-04-20,Service AC kos,Tempat Tinggal,Pengeluaran,51356.0,Transfer Bank
470,2026-04-03,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,194280.0,E-Wallet
471,2026-04-15,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,282483.0,Transfer Bank
472,2026-04-19,Bayar kos,Tempat Tinggal,Pengeluaran,866381.0,E-Wallet
473,2026-04-08,Beli makan siang,Transportasi,Pengeluaran,65819.0,Transfer Bank
474,2026-04-08,Konser,Hiburan,Pengeluaran,312724.0,E-Wallet
475,2026-04-07,Bensin,Transportasi,Pengeluaran,60718.0,Kartu Debit
476,2026-04-16,Tiket KRL,Transportasi,Pengeluaran,47430.0,Tunai
477,2026-04-25,Service AC kos,Tempat Tinggal,Pengeluaran,51363.0,Kartu Debit
478,2026-04-29,Beli makan siang,Transportasi,Pengeluaran,170654.0,Kartu Debit
479,2026-04-25,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51592.0,Kartu Debit
480,2026-04-16,Jajan,Makanan & Minuman,Pengeluaran,18741.0,Tunai
482,2026-04-20,Paket data,Pulsa & Internet,Pengeluaran,149836.0,E-Wallet
483,2026-04-12,Bayar kos,Tempat Tinggal,Pengeluaran,813973.0,E-Wallet
484,2026-04-22,Jajan,Makanan & Minuman,Pengeluaran,55273.0,Transfer Bank
485,2026-04-16,Tagihan internet,Pulsa & Internet,Pengeluaran,124885.0,Kartu Kredit
486,2026-04-14,Tiket KRL,Hiburan,Pengeluaran,52063.0,Kartu Debit
487,2026-04-22,Service AC kos,Tempat Tinggal,Pengeluaran,50495.0,E-Wallet
488,2026-04-18,Pulsa prabayar,Pulsa & Internet,Pengeluaran,107246.0,Kartu Debit
489,2026-04-18,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,424461.0,Transfer Bank
490,2026-04-05,Taksi,Transportasi,Pengeluaran,26761.0,E-Wallet
491,2026-04-24,Belanja dapur,Makanan & Minuman,Pengeluaran,681284.0,Kartu Debit
492,2026-04-13,Jajan,Makanan & Minuman,Pengeluaran,13855.0,Kartu Debit
493,2026-04-10,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,443252.0,Kartu Debit
494,2026-04-18,Bayar kos,Tempat Tinggal,Pengeluaran,824644.0,E-Wallet
495,2026-04-11,Ojek online,Transportasi,Pengeluaran,16741.0,Lainnya
496,2026-04-23,Spotify Premium,Pembayaran Langganan,Pengeluaran,23556.0,Transfer Bank
497,2026-04-10,Bayar kos,Tempat Tinggal,Pengeluaran,802239.0,Tunai
498,2026-04-13,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,325685.0,Tunai
499,2026-04-04,Netflix,Pembayaran Langganan,Pengeluaran,21479.0,E-Wallet
500,2026-04-16,Bayar kos,Tempat Tinggal,Pengeluaran,916982.0,Kartu Debit
501,2026-05-13,Transfer teman,Transfer Teman/Keluarga,Pemasukan,235096.0,Kartu Debit
502,2026-05-01,Tiket bioskop,Hiburan,Pengeluaran,44963.0,Kartu Kredit
503,2026-05-02,Jajan,Makanan & Minuman,Pengeluaran,14250.0,E-Wallet
504,2026-05-29,Pulsa prabayar,Pulsa & Internet,Pengeluaran,106764.0,Kartu Debit
505,2026-05-28,Service AC kos,Tempat Tinggal,Pengeluaran,51512.0,Tunai
506,2025-08-08,Liburan,Hiburan,Pengeluaran,400039.0,Lainnya
507,2025-05-05,Gaji bulanan,Gaji,Pemasukan,6227769.0,Transfer Bank
508,2026-05-25,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,222234.0,Transfer Bank
509,2025-06-01,Paket data,Pulsa & Internet,Pengeluaran,126856.0,E-Wallet
510,2024-08-28,Pakaian baru,Belanja Bulanan,Pengeluaran,497987.0,Tunai
511,2024-05-29,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,451291.0,E-Wallet
512,2025-03-25,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,213171.0,Transfer Bank
513,2026-05-19,Transfer teman,Transfer Teman/Keluarga,Pemasukan,88220.0,Kartu Debit
514,2024-09-08,Bonus,Gaji,Pemasukan,1056600.0,Transfer Bank
515,2024-07-17,Bonus,Gaji,Pemasukan,2006831.0,Transfer Bank
516,2025-11-08,Bonus,Pembayaran Langganan,Pemasukan,2696074.0,Kartu Debit
517,2025-03-16,Bonus,Gaji,Pemasukan,2752169.0,Transfer Bank
518,2025-06-10,Gaji bulanan,Gaji,Pemasukan,6272690.0,Kartu Debit
519,2026-04-29,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,189010.0,Transfer Bank
520,2026-03-07,Transfer teman,Transfer Teman/Keluarga,Pemasukan,197197.0,Transfer Bank
521,2025-01-21,Transfer teman,Transfer Teman/Keluarga,Pemasukan,104793.0,E-Wallet
522,2024-12-19,Gaji bulanan,Gaji,Pemasukan,6276350.0,Transfer Bank
523,2025-10-18,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51043.0,Transfer Bank
524,2024-07-30,Transfer teman,Transfer Teman/Keluarga,Pemasukan,148776.0,E-Wallet
525,2025-05-28,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,56686.0,Kartu Debit
526,2026-04-01,Gaji bulanan,Gaji,Pemasukan,6178092.0,Kartu Debit
527,2026-01-22,Bensin,Transportasi,Pengeluaran,76802.0,Kartu Debit
528,2025-01-26,Bonus,Gaji,Pemasukan,2823279.0,Kartu Debit
529,2024-08-29,Service AC kos,Tempat Tinggal,Pengeluaran,51797.0,Tunai
530,2026-03-27,Transfer teman,Transfer Teman/Keluarga,Pemasukan,296288.0,E-Wallet
531,2026-01-24,Bonus,Gaji,Pemasukan,2019106.0,E-Wallet
532,2025-10-03,Taksi,Transportasi,Pengeluaran,46223.0,Transfer Bank
533,2025-09-10,Konser,Hiburan,Pengeluaran,475572.0,Kartu Debit
534,2024-07-30,Gaji bulanan,Gaji,Pemasukan,6008027.0,E-Wallet
535,2025-01-31,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,214050.0,E-Wallet
536,2024-08-03,Transfer teman,Transfer Teman/Keluarga,Pemasukan,93614.0,Kartu Debit
538,2025-03-19,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,102584.0,E-Wallet
539,2025-12-03,Bonus,Gaji,Pemasukan,1429946.0,Kartu Debit
540,2024-10-26,Paket data,Pulsa & Internet,Pengeluaran,134404.0,Transfer Bank
542,2025-11-01,Netflix,Pembayaran Langganan,Pengeluaran,22809.0,Kartu Kredit
543,2026-01-27,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,56144.0,E-Wallet
3506,2024-09-02,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,201606.0,Transfer Bank
545,2025-11-13,Tiket bioskop,Hiburan,Pengeluaran,38985.0,Transfer Bank
546,2024-08-20,Transfer teman,Transfer Teman/Keluarga,Pemasukan,102788.0,Kartu Debit
547,2026-04-15,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,56929.0,Kartu Debit
548,2025-08-04,Transfer teman,Transfer Teman/Keluarga,Pemasukan,297433.0,E-Wallet
549,2026-01-30,Bonus,Gaji,Pemasukan,1558045.0,E-Wallet
550,2025-12-19,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,104978.0,Kartu Debit
551,2026-03-03,Gaji bulanan,Gaji,Pemasukan,6272723.0,Kartu Debit
552,2025-06-25,Makan malam restoran,Makanan & Minuman,Pengeluaran,705589.0,Kartu Kredit
553,2024-07-16,Transfer teman,Transfer Teman/Keluarga,Pemasukan,286371.0,Transfer Bank
554,2026-04-06,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,136290.0,E-Wallet
555,2024-06-02,Transfer teman,Transfer Teman/Keluarga,Pemasukan,252282.0,Kartu Debit
556,2025-06-24,Ojek online,Transportasi,Pengeluaran,16023.0,E-Wallet
557,2025-06-15,Bonus,Gaji,Pemasukan,2221815.0,Transfer Bank
558,2024-10-21,Gaji bulanan,Gaji,Pemasukan,6095681.0,Kartu Debit
3507,2026-02-25,Pakaian baru,Belanja Bulanan,Pengeluaran,230003.0,Kartu Kredit
560,2026-03-15,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,82184.0,E-Wallet
561,2025-12-19,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,156386.0,E-Wallet
562,2024-09-22,Bonus,Gaji,Pemasukan,1528267.0,Kartu Debit
565,2025-10-03,Cloud storage,Pembayaran Langganan,Pengeluaran,53738.0,Kartu Kredit
566,2025-02-09,Gaji bulanan,Gaji,Pemasukan,6108936.0,E-Wallet
567,2025-08-28,Beli makan siang,Makanan & Minuman,Pengeluaran,175067.0,Kartu Kredit
568,2025-04-12,Service AC kos,Tempat Tinggal,Pengeluaran,51598.0,Tunai
569,2026-01-23,Netflix,Pembayaran Langganan,Pengeluaran,24267.0,Transfer Bank
570,2024-07-04,Bonus,Gaji,Pemasukan,2247568.0,Transfer Bank
571,2024-07-30,Paket data,Pulsa & Internet,Pengeluaran,85019.0,E-Wallet
572,2024-09-24,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,132997.0,E-Wallet
574,2025-06-24,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,231210.0,E-Wallet
575,2025-03-07,Spotify Premium,Pembayaran Langganan,Pengeluaran,27562.0,Lainnya
576,2025-07-19,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,50079.0,E-Wallet
577,2025-12-08,Bonus,Pembayaran Langganan,Pemasukan,1626965.0,Transfer Bank
578,2024-07-21,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,74494.0,Transfer Bank
579,2026-05-06,Bonus,Gaji,Pemasukan,1321232.0,E-Wallet
580,2025-02-15,Bonus,Gaji,Pemasukan,1846751.0,Lainnya
581,2025-08-22,Transfer teman,Transfer Teman/Keluarga,Pemasukan,208087.0,Transfer Bank
582,2026-04-30,Bonus,Gaji,Pemasukan,1456176.0,E-Wallet
583,2026-04-20,Gaji bulanan,Gaji,Pemasukan,6011952.0,Kartu Debit
584,2025-04-06,Pakaian baru,Belanja Bulanan,Pengeluaran,221443.0,Transfer Bank
585,2025-11-05,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,277321.0,Transfer Bank
586,2025-07-15,Gaji bulanan,Gaji,Pemasukan,6281307.0,Kartu Debit
587,2024-09-10,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,170739.0,E-Wallet
588,2024-12-15,Transfer teman,Transfer Teman/Keluarga,Pemasukan,126035.0,Transfer Bank
589,2024-10-10,Gaji bulanan,Gaji,Pemasukan,6310083.0,Kartu Debit
590,2024-09-13,Paket data,Pulsa & Internet,Pengeluaran,110674.0,Kartu Kredit
591,2024-07-31,Liburan,Hiburan,Pengeluaran,445280.0,E-Wallet
592,2026-05-18,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,110956.0,E-Wallet
593,2025-11-29,Bonus,Gaji,Pemasukan,2398147.0,Transfer Bank
594,2024-07-02,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,55758.0,Transfer Bank
595,2024-07-21,Langganan streaming,Hiburan,Pengeluaran,42122.0,Transfer Bank
596,2025-07-11,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,240483.0,Transfer Bank
597,2024-12-26,Bonus,Gaji,Pemasukan,1376041.0,E-Wallet
598,2024-09-04,Taksi,Transportasi,Pengeluaran,74177.0,Tunai
599,2025-07-21,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,84458.0,E-Wallet
600,2025-03-29,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51618.0,Transfer Bank
601,2026-01-13,Bonus,Gaji,Pemasukan,2062670.0,Kartu Debit
602,2025-03-14,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,193490.0,E-Wallet
603,2025-04-27,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,161091.0,Kartu Debit
604,2025-04-01,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,299234.0,Kartu Debit
605,2025-08-27,Transfer teman,Transfer Teman/Keluarga,Pemasukan,109372.0,Transfer Bank
606,2025-06-30,Gaji bulanan,Gaji,Pemasukan,6035534.0,E-Wallet
608,2025-11-04,Makan malam restoran,Makanan & Minuman,Pengeluaran,458933.0,Kartu Kredit
609,2024-06-21,Makan malam restoran,Makanan & Minuman,Pengeluaran,466166.0,E-Wallet
610,2025-03-24,Gym membership,Pembayaran Langganan,Pengeluaran,200982.0,E-Wallet
611,2025-11-03,Tiket KRL,Transportasi,Pengeluaran,57277.0,Kartu Debit
612,2026-04-30,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,177327.0,E-Wallet
613,2026-05-11,Makan malam restoran,Pulsa & Internet,Pengeluaran,402623.0,Transfer Bank
614,2026-02-12,Gaji bulanan,Gaji,Pemasukan,6460555.0,Kartu Debit
615,2024-11-15,Liburan,Hiburan,Pengeluaran,304433.0,Transfer Bank
616,2025-04-08,Bonus,Gaji,Pemasukan,1277416.0,Transfer Bank
